,period,홍대,연남,이태원,종로,을지로,성수,한남,청담,신사,삼청,서촌,장충,반포,혜화,신촌,강남
1474,2020-01-14,526423.6816756871,282137.92570498394,232651.32518532808,407424.65512579196,216509.02643092378,191942.2972796612,117328.57642727988,106921.22047747053,288195.6632467404,96168.89947772177,68540.21476200466,47743.91721524495,111594.54178442514,252325.90773081128,211292.81030885014,619781.701498547
1475,2020-01-15,547348.3664337249,274860.63549813034,226673.82155299556,438656.0777697229,214302.86261129478,192421.14367548976,113391.56796302208,103962.91740141738,272010.6719790679,99133.91333942019,68419.5366078383,54590.33434432795,106708.51658973338,270673.0761356917,199102.9126835969,584250.4493733974
1476,2020-01-16,606003.4659479669,280371.07021792646,253100.40662197946,406852.4425699303,222855.61461922652,204720.52719589308,110837.01701038545,104325.18310217441,278611.28178518347,97097.34007430273,69083.21032637933,56912.68496318612,105894.20515533724,278029.95651158725,214573.59875272927,616631.4675781658
1477,2020-01-17,697218.2561696718,323525.77259281336,298975.49851786235,460430.82739397034,241472.26856895516,226266.86696827997,124120.65594503959,113260.44770859387,314326.8889470815,113689.53921441102,76926.72905345351,55163.374598461945,114731.26671552152,306646.7618586332,235462.13086985445,750153.7184093158
1478,2020-01-18,797061.368813053,426276.5600725797,396065.8276987562,557438.0662939175,264773.2599876131,313589.55908291606,152370.87890301392,125606.79192068057,397904.21205772116,152264.9521184459,103594.65530592306,56580.91416403509,120552.28073941253,401745.68579788855,280489.834470839,755575.6958068475
1479,2020-01-19,638803.6299588666,336193.705460337,290814.3726818783,425103.3761786383,182962.84054361557,249130.0051951971,125352.82088240767,98891.55340734503,286809.2885015585,116834.308264353,83714.37941584161,49553.539321814984,103451.16645993888,291092.26326040056,210991.88838791315,518943.29257936176
1480,2020-01-20,486648.6958154211,272285.1062269213,228433.69132900782,351436.8885075749,177462.47358567204,186735.29430199933,100047.85753201532,88175.29365600056,257031.3404160768,87782.95387168985,62476.55848544946,44637.401514393,93739.40257185191,196173.4694605784,188387.70312608857,535785.0800657165
1481,2020-01-21,485776.89788673527,273273.39071471087,212687.39703828006,357912.08077907725,189279.2014708775,203433.73675959746,103684.3133715874,92763.68119279598,255705.15702993827,87034.20534706443,68510.05457835874,48196.32274188746,96876.1275029483,213649.74780002516,198832.02606970235,559442.2865412483
1482,2020-01-22,476126.1803080582,249075.62692641167,212323.31587085934,355713.54403228546,187526.34000777322,187842.50277286008,98935.8681111729,91254.35196563942,246512.51277395937,82421.91948467487,64618.455398467566,50729.79818860541,98293.66932304506,207073.5618907602,182669.04892726123,500435.5975879751
1483,2020-01-23,527355.5431277474,272674.43041908083,236140.7967068069,344028.0025698771,178218.0130329089,200949.88860172709,104044.93749262573,81051.22412216899,265801.9403419006,97277.03214625828,75599.38161637144,41862.634125092576,94523.59685365226,230135.17984350258,186461.46152178448,504948.9153061917
1484,2020-01-24,411307.9933497617,260485.7431731123,247154.03582106536,341859.5703153036,120222.3418861756,168480.6884599533,96892.2338538277,64207.0476792097,210616.1905715607,119020.59336462275,73095.48766043688,29979.4444610961,72928.55452038701,199176.291096565,135684.95464482764,352918.96948365495
1485,2020-01-25,383678.99180748174,224578.30560524642,230708.98242516912,335565.11859896814,96528.46711337876,144839.5559428071,88507.33275384111,56237.78046440992,160222.63153199927,128814.22154207175,65734.64413044551,29919.12147545048,60261.029597303364,196203.49115048393,117083.88420723342,306119.50768100604
1486,2020-01-26,614211.1244960834,366890.1884562218,325129.6713119353,475399.00812859985,175830.48564703518,265678.8154375984,140079.02134885607,85790.52234314715,261341.29545765676,168797.25390123564,115209.09505872206,51423.48441403064,104175.02204433766,289590.787177864,190795.64734409674,456089.8374676103
1487,2020-01-27,497351.62110284664,317745.8831250348,243543.49217740388,373693.4236091718,146334.00682558265,236112.4103490475,112249.52653209314,80870.11351032335,253776.21427314414,107280.26951617807,89235.00270843947,44396.10957181053,99862.05788664577,259202.31053913163,191608.3071857803,438551.32918543287
1488,2020-01-28,391766.0848889707,230238.48039895005,180222.77227587232,287769.18191983836,155521.4247562838,174226.37906592313,88417.17672358152,84160.4823594707,216674.23236606407,67506.90946577296,55779.42609358182,47955.04204310474,92352.03010045593,182240.40317541795,173488.9393618901,426889.410977033
1489,2020-01-29,415937.7072682547,228471.54752684152,186776.2332894452,309664.34951295884,168063.46482768538,185747.71002810082,93766.69470954702,98167.06648289673,225746.21197721575,71280.56920941532,57167.09389795575,56973.007948831735,103601.96100733778,208665.1030430134,171562.58398748358,433704.8299662099
1490,2020-01-30,475164.28709431074,225356.95398956543,193663.50743989312,297798.18109724094,179759.31918842343,192421.14367548976,94638.23552587678,95752.13971944623,235993.82609521208,70921.18506550424,61269.889202533755,55193.54171318463,115485.29164862107,202359.2428719848,178304.71402780403,453151.5424307215
1491,2020-01-31,440680.5907494134,233323.04853639347,218785.97279279522,284486.42904575984,172264.30819874498,195982.25055398289,101640.67911424217,97865.20063746542,219356.62433617772,70471.92332747138,64739.133552633946,57847.65188739407,114339.16957462134,202719.5031508513,178545.45156455363,434734.73226303887
1492,2020-02-01,502131.713039715,310618.2556070377,263507.4203244519,302737.4762563253,157425.3870048964,250267.16341629587,121235.50035763074,105291.1360167283,248923.69121995204,84787.95977318817,78616.11095303473,54922.093899679225,118953.77502321606,242897.13916417398,207380.0289459521,399173.1223440794
1493,2020-02-02,414795.40427444474,264139.32359140425,190599.5179477991,249640.8769096347,122216.98591791051,211393.9025752854,99416.7327963778,86424.45396167264,189759.53225456676,68315.5553477169,64497.77724430119,44034.19414553632,99288.99684964589,178727.08228195066,165873.96509569872,316327.645825592
1494,2020-02-03,336357.92299597495,199751.63350653576,146969.44911753183,228739.61196714628,138355.43069864303,152261.03413018712,88026.46806863623,84703.8141950076,185690.62457590096,53879.72418736309,51103.47504098323,44305.630715241976,89637.5716589605,138759.72862705326,155249.08899952273,358553.0743224046
1495,2020-02-04,357853.86885588744,224997.57781218743,148274.43363448637,246629.17806737786,161172.89249973558,164321.05272067277,87695.89595768442,89382.75703772582,212514.96716714802,62115.957958242725,53547.04862962594,51423.48441403064,97901.6243782499,154854.74817267215,164820.45394716313,399082.2375203754
1496,2020-02-05,380371.77145292185,198134.4407083347,148699.0508629984,248978.35087711836,155884.08084938186,165757.47537216524,91362.40380734303,93367.4128836586,197897.20664852817,59959.52686220023,54814.07569941618,51152.04784432499,99530.29944314715,166595.7089783821,174452.00327899095,417377.99362826964
1497,2020-02-06,427091.54740086675,217630.44356098937,154311.60852703746,252200.89476676038,150746.36998453634,171952.0626237256,92263.9966337593,98136.91103229963,204015.58076544516,60229.09652827754,57619.60891139265,46507.346606608655,104808.4217787391,170589.50743942457,175475.36535038162,421891.3113464862
1498,2020-02-07,454389.76114470884,268332.0456608144,187747.4046695247,267410.0250409933,176858.0349239434,199782.78063039028,106118.65628387792,110271.94470487784,238043.29253346336,69753.15503964922,68872.05162127518,53172.79477875481,116812.37761872051,183831.81379858457,169154.6397694754,478202.001940173
1499,2020-02-08,509918.488504332,327448.9625291899,255103.28544322978,293401.1076036574,159087.602204574,262596.4966869372,123910.25935061346,114377.35578439629,286779.12234035163,83380.3403180591,85946.75687979748,52599.743280821065,123387.41657571109,245269.37478305772,199223.2814519717,498799.8593190276
1500,2020-02-09,453427.86793096137,298908.73659757315,245667.44312083683,275210.38297938585,132764.41747727286,232102.34855696725,126434.75829316357,97774.6453315426,238555.6943838687,79876.18712420604,78827.26965813887,44094.50588738219,107673.67476763342,206623.23654217712,177582.27387735035,392478.94597241643
1501,2020-02-10,444288.3479307846,262492.1827784218,196272.61167292946,275240.4874716041,166854.6230239238,191702.93234974353,108853.4867732133,101065.01418068993,241027.0641889048,67506.90946577296,66337.9974816947,49644.02942218329,106859.31113713229,167436.57735391028,169335.30669214006,470599.16588919493
1502,2020-02-11,464882.24489038467,286150.959685705,211746.49368874624,278161.8728372062,196804.43972159675,204151.9480853437,114593.7134141241,111086.98693524896,259773.92374523391,72808.04649546942,69626.24331033668,57455.569346397184,109815.07217212897,198575.72676936767,179147.40917653005,534846.0625925916
1503,2020-02-12,455111.40026495885,263300.7791775223,200945.13078830743,280330.30509177974,189097.8734243285,199393.78348527578,105367.29098407384,106589.15470437637,249797.80507809878,75563.38804840905,63653.10500430192,51664.77635661311,112439.07476362705,193651.12539216698,180411.62255477277,499647.9919684484
1504,2020-02-13,536374.9360811755,305766.7545974857,251856.822966989,325807.1734533873,207926.04716195125,217229.3841639727,118590.82589855495,114437.71116265625,291059.0521840949,83320.44296074059,76232.89515126655,62070.114713190575,114701.09736682073,222928.40791713478,200788.4167511514,557503.7245651041
1505,2020-02-14,603327.7894285953,379378.3558500053,299582.5887305211,365350.9576071359,211824.65344229867,262536.65545445774,132986.38920641062,129168.82668759635,333947.7213981873,100152.23153012292,85162.40500709007,59536.63926647262,135904.09475529083,253436.9713154893,231669.71827533122,636169.0648663815
1506,2020-02-15,645658.1055515447,417412.02508230665,363965.28410376917,391914.2527256616,199554.6232005685,310387.55786729604,144707.25856892444,132036.52998066094,355738.8258957416,119469.8551026556,101814.79285540408,53987.12697547128,127821.0059321011,303133.4409651659,251203.70355288137,626990.8290186245
1507,2020-02-16,505979.9435245231,299507.6968932032,286627.00685610366,299846.1953829415,144883.34693349482,215194.43265169286,114082.79671883266,94967.29741673797,257001.17425486995,82871.18122270773,78797.10947449296,43461.14264760257,102184.41918724102,235089.80291060882,197929.0327666865,454726.7536697749
1508,2020-02-17,460222.280000265,277496.0607989025,226067.59614120953,272138.47515269247,169997.68985703442,184790.1337724369,100588.79371357283,98046.35572637683,248953.8573811588,75683.18276304608,68208.37790273414,44727.88037096155,100314.44152884248,184312.29136615974,190554.90980734714,505221.5697773039
1509,2020-02-18,498554.20682997035,299208.21674538817,236807.55817968427,300840.0980335735,186136.13463776695,201039.6795844445,111468.14174602299,112022.78439920576,277767.3340882435,82002.63798344528,68208.37790273414,53021.992936540635,108819.79684163316,213379.55259087533,197357.11046175257,558594.1538918273
